id,title,overview,service
465,현대엘리베이터,"현대엘리베이터주식회사는 엘리베이터, 에스컬레이터, 무빙워크 등을 생산, 판매, 설치 및 유지보수하는 운반기계산업을 영위하는 회사로, 건설회사 및 건물주를 대상으로 주요 제품과 서비스를 제공하고 있으며, 국내외 경기와 경제 성장률 등과 밀접한 관련이 있는 산업적 특징을 가지고 있습니다.","주요 제품 및 서비스: 
1. 엘리베이터: 초고속, 고속, 중저속, 전망용, 병원용 엘리베이터 등 다양한 제품 제공
2. 에스컬레이터: 편안함, 안정성, 경제성을 갖춘 에스컬레이터 제품
3. 주차설비: HIP를 통한 대규모 주차설비 제공
4. 물류자동화, IT, 부동산임대업, 관광숙박업, 여행 및 건설업, 금융업 등 다양한 부문의 서비스 제공
5. PSD(승강장안전문) 사업: 지하철 및 경전철의 안전을 위한 도어 제공
6. MICE 사업: 대북관광, MICE 및 국내관광을 포함한 관광경협 사업
7. 건설사업: 택지개발, 공공부문 산업 공사, 주택사업, 공장시설, 상업시설 등 다양한 건설공사 수행
8. 자전거 주차설비: 국내 순수기술을 활용한 자전거 주차설비 제공
9. 현대무벡스: 물류자동화, PSD(승강장안전문), IT서비스업 제공
10. 현대아산: 관광경협과 건설업을 영위하며 다양한 건설사업 수행"
466,아이마켓코리아,"주식회사 아이마켓코리아는 산업재 B2B 전자상거래를 영위하는 중견기업으로, 삼성전자 등을 주요 고객사로 보유하고 있으며, 신용평가 등급은 AA-에서 AA+까지 범위에 해당한다.","이 회사는 B2B 구매서비스 기업으로, 산업재 B2B 전자상거래업과 의약품 및 의료용품 도매업으로 구성되어 있습니다. 주요 제품은 산업재 소모성자재와 의약품 등이며, 매출은 주로 산업재 B2B 전자상거래업에서 발생합니다. 회사는 고객의 시간과 비용을 절감해주는 서비스를 제공하고 있으며, 사업 영역은 MRO 구매대행과 IT, 건자재 등의 전문 유통 사업으로 확대되고 있습니다."
467,한신공영,"한신공영 주식회사는 1950년에 설립된 종합건설회사로, 건축, 토목, 플랜트, 신사업 부문에서 활동하며 공공발주와 민간시장에서 성장하고 있는 회사입니다.","이 회사는 국내 및 해외 종합건설업을 주요 사업으로 하며, 아파트 및 주상복합, 도시정비사업, 공동주택, 도로 및 철도공사, 광역 상하수도, 택지 개발 등을 진행하고 있습니다. 주요 서비스는 건축공사, 토목공사, 자체공사, 기타매출로 구성되어 있으며, 매출액은 1조 3,090억원으로 예상되고, 계약잔액은 4조 7,091억원입니다. 회사는 안정적인 재무구조와 꾸준한 수익창출을 통해 성장하고 있으며, 공공공사 발주 물량을 선점하고 민간주택사업 분야에서 경쟁 우위를 확보하고 있습니다. 또한 주차장 사업 운영과 해외 SOC 수주 확대 등을 통해 새로운 수익원을 확보하고 있으며, 글로벌 시장 진출을 위한 고부가가치 사업을 추진하고 있습니다."
468,휴온스,"휴온스는 의약품 제조 및 판매를 주요 사업으로 하는 토탈 헬스케어 기업으로, 국내외 유수의 제약기업의 의약품을 생산ㆍ납품하는 수탁(CMO) 사업도 진행하고 있습니다.","주요 서비스:
1. 전문의약품: 순환기계, 마취제, 대사성, 소화기계, 항생제 등 종합 포트폴리오로 치료 목적의 처방이 필요한 의약품을 공급합니다.
2. 뷰티·웰빙: 건강 유지·관리를 위한 의약품 및 기타제품을 제공합니다. 건강기능식품, 비타민 주사제, 비만 치료제, 관절염 주사제, 의료기기 등이 포함됩니다.
3. 수탁 의약품: 점안제, 의약품 등을 수탁 생산합니다.
4. 기타 종속회사 휴온스푸디언스 매출: 연결 조정을 포함한 종속회사 휴온스푸디언스의 매출을 포함합니다.

주요 제품 등의 가격변동추이:
제품의 가격변동 추이를 산정하기 어려운 점이 있습니다. 일부 의약품은 건강보험심사평가원에서의 보험수가 조정으로 인한 변동이 크지 않으며, 일부 수출품목은 환율에 의한 변동이 있습니다.

사업의 개요:
휴온스는 의약품 제조 및 판매를 주요 사업으로 하며, '인류건강을 위한 의학적 해결책을 제시한다'는 비전 아래 '신뢰, 품질, 감동' 세가지 경영이념을 바탕으로 최고 품질의 서비스를 제공하는 '토탈 헬스케어 기업'입니다. 전문의약품 사업부문은 국소마취제, 점안제를 비롯해 다양한 질환군별 전문의약품을 국내 병ㆍ의원ㆍ약국을 대상으로 공급하고 있습니다. 뷰티·웰빙 사업부문은 웰빙 의약품, 비만치료 의약품 외에도 의료기기, 건강기능식품 등으로 사업 영역을 확장했습니다. 종속회사 휴온스푸디언스는 종합 건강기능식품 기업으로, OEM/ODM, 기능성원료, 자사브랜드 '이너셋', 수출 사업을 영위하고 있습니다."
469,LG화학,"LG화학은 석유화학, 첨단소재, 에너지솔루션, 생명과학 등 다양한 사업을 영위하는 회사로, 전지사업부문을 단순·물적분할하여 종속회사인 LG에너지솔루션을 설립한 회사이다.","LG는 석유화학, 첨단소재, 생명과학, LG에너지솔루션, 공통 및 기타부문 등 다양한 사업 영역을 보유하고 있습니다. 석유화학 사업부문은 PE, PVC, ABS, SAP, 합성고무 등을 생산하며, 친환경 소재 사업도 진행 중입니다. 첨단소재 사업부문은 IT/가전산업과 자동차산업을 대상으로 핵심 소재를 개발하고 있습니다. 생명과학 사업부문은 의약품을 중심으로 다양한 제품을 생산하고 있습니다. LG에너지솔루션은 전지 관련 제품을 연구, 개발, 제조하는 사업을 영위하고 있습니다. 공통 및 기타부문은 작물보호제, 종자, 비료 등을 주요 사업으로 하고 있습니다. 이를 통해 LG는 다양한 분야에서 고객에게 혁신적인 서비스를 제공하고 있습니다."
470,세종텔레콤,"세종텔레콤은 통신 및 전기공사업을 영위하며, 국내외에 통신서비스를 제공하고 있으며, 블록체인 메인넷 블루브릭을 개발하고 있으며, 다양한 계열사를 보유하고 있는 기업입니다.","당사는 주로 통신 및 전기공사 업무를 수행하고 있습니다. 통신 부문에서는 국제전화, 시외전화, 시내전화부가통신, 기업용 VoIP, MVNO 서비스, 국내/국제 전용회선, 국내/국제 데이터 서비스, IDC 서비스를 제공하고 있습니다. 전기공사 부문에서는 전기공사, 소방시설공사, 정보통신공사를 수행하고 있습니다. 또한, 세종큐비즈(주)를 통해 중고휴대폰 유통사업을 영위하고 있으며, (주)에어코드를 통해 디지털방송 솔루션 등의 소프트웨어 개발 및 공급 사업을 진행하고 있습니다. 주요 사업 내용은 통신사업, 전기공사, 중고휴대폰 유통, 디지털방송 솔루션 등으로 분류될 수 있습니다."
471,GS리테일,"GS리테일은 소매유통업을 주요 사업으로 하며, 편의점, 수퍼마켓, 홈쇼핑 등을 운영하고 있으며, 부동산 개발과 물류 전문회사 설립 등 다양한 사업을 영위하고 있습니다.","회사의 주요 서비스는 편의점 사업, 수퍼마켓 사업, 홈쇼핑 사업, 부동산 개발사업, 호텔업, 물류업, 부동산투자신탁업, 그리고 다양한 부가 서비스와 사업 영역을 포함하고 있습니다. 이를 간추려서 주요 서비스 카테고리로 분류하면 다음과 같습니다: 1. 편의점 사업 2. 수퍼마켓 사업 3. 홈쇼핑 사업 4. 부동산 개발사업 5. 호텔업 6. 물류업 7. 부동산투자신탁업 8. 기타 부가 서비스 및 사업."
472,샘표식품,"샘표식품 주식회사는 전통 장류와 발효기술을 이용한 제품을 제조하며, 국내외 다양한 음식료를 판매하는 식품 제조 및 판매 회사이다.","주요 제품 및 서비스는 다음과 같습니다:

1. 장류
- 간장: 양조간장, 진간장, 국간장, 맛간장, 조림간장 등
- 된장: 토장, 서리태 토장, 국산콩 토장, 백일된장 등
- 고추장: 조선고추장, 매운 조선고추장, 토굴 고추장 등
- 쌈장: 쌈토장, 매콤 쌈토장, 토굴쌈장 등
- 기타 장류: 김치양념, 반찬소스, 딥소스, 초요리소스, 간장 등

2. 요리에센스
- 연두: 연두순, 연두진, 연두우리콩, 연두청양초 등
- 폰타나(fontana): 파스타소스, 파스타면, 스튜&리조또, 수프, 드레싱, 고기소스, 오일&발사믹, 크루통 등
- 티아시아(T'Asia): 전자레인지용커리, 분말요리용커리, 난·라씨, 쿠킹소스, 라이스누들, 월남쌈 등
- 백년동안: 순발효흑초원액, 산머루·복분자, 산수유·석류, 블랙베리·블루베리 등
- 질러(Ziller): 육포, 어포 등
- 순작(純作): 우려마시는 차, 끓여마시는 차, 아이전용 차 등

3. 국수
- 오리지날 국수, 건강국수, 영양 국수, 그때 그 추억 국수 등

4. 반찬 · 통조림
- 파우치 반찬, 쓱쓱싹싹 밥도둑 반찬, 통조림/우리엄마 반찬, 통조림/요리용 통조림 등

5. 기본양념
- 참기름·들기름, 소금, 식초, 물엿 등

6. 간편 · 양념
- 조림볶음양념, 떡볶이, 찌개양념, 용기형양념, 국시장국, 포켓형육수, 파우치형육수, 즉석국 등

위의 내용은 회사의 주요 제품 및 서비스를 카테고리별로 분류하여 보여주는 것입니다."
473,독립문,"주식회사 독립문은 의류 제조 및 유통 사업을 주요 사업으로 하는 회사로, 서울특별시에 위치한 주소와 전화번호를 가지고 있으며, 홈페이지도 운영하고 있습니다.","주요 서비스 1. 캐주얼 및 스포츠웨어 (PAT 등)
주요 서비스 2. 기타 유상품 매출"
474,LX세미콘,"반도체 설계 및 제조를 주요 사업으로 하는 주식회사 엘엑스세미콘은 대전에 본사를 두고 있으며, 중소기업 및 벤처기업에 해당하지 않습니다.","주요 제품 및 서비스 [기준일: 2023년 12월 31일] (단위: 억원)
- 반도체: System IC, 패널 구동 IC, Driver-IC 외
- 합계: 19,014억원

사업의 개요
- 회사는 Display Panel을 구동하는 핵심부품의 설계 및 제조, 판매를 주요 사업으로 영위하는 시스템 반도체 기업이다.
- 주요 제품은 Driver-IC, Timing Controller(T-Con), Power Management Integrated Circuit(PMIC) 등이다.
- 주요 제품인 Driver-IC는 매출액의 92.0%를 차지하고 있다.
- 수출 비중은 매출액의 99.4%이다.
- 반도체는 고객사의 요청에 맞게 설계되며, 생산은 파운드리 및 조립/패키징 전문업체를 통해 이루어진다."
475,에스코어,에스코어 주식회사는 경영 및 디지털 혁신 컨설팅 서비스와 소프트웨어 플랫폼 개발 및 OSS 기술 서비스를 제공하는 회사입니다.,"1. 주요 서비스
- 경영컨설팅: 45,388백만원 (45.0%)
- 소프트웨어 용역서비스: 55,443백만원 (55.0%)
- 합계: 100,831백만원 (100.0%)

2. 가격 변동 추이
- 경영 컨설팅: 고객의 요구 기술에 따라 다르므로 비교가 어렵습니다.
- 소프트웨어 플랫폼 개발: 맞춤형 서비스 제공으로 테이블 형태로 제공되지 않음.

3. 사업의 개요
- 경영 및 디지털 혁신 컨설팅 서비스: 다양한 산업의 고객을 대상으로 Business 전략 수립, 디지털마케팅컨설팅 등 제공
- SW플랫폼 개발 및 OSS기술 서비스: 클라우드, 개발, 커뮤니케이션 등 Enterprise 핵심 플랫폼 개발 및 오픈소스SW 전문기술서비스 제공

4. 영업 현황
- 2023년 매출액 1,008억원으로 연평균 12.2%의 성장세를 보임."
476,현대위아,"현대위아는 차량부품, 모빌리티솔루션, 공작기계, 특수사업 등을 영위하는 글로벌 차량부품 전문 기업이며, 현대자동차와 기아를 비롯한 글로벌 주요 완성차 업체에 공급하고 있습니다.","주요 제품 및 서비스 카테고리:

1. 차량 부품 모듈:
- 현대위아(주) 제품 모듈부품
- 현대위아, 강소현대위아유한공사
- Hyundai-Wia India PVT LTD.
- Hyundai Wia Mexico, S.de R.L. de C.V.
- Hyundai Wia Rus. LLC
- 산동현대위아기차발동기유한공사
- Hyundai-Wia Alabama, Inc
- Wia Slovakia s.r.o.

2. 4WD 부품 등속조인트 엔진 등:
- 현대위아外 제품
- 현대위아(주)

3. 모빌리티솔루션 공작기계:
- 현대위아(주)
- 강소현대위아유한공사
- Hyundai-Wia Machine America Corp
- Hyundai-Wia Europe GmbH
- 현대위아공작기계유한공사

4. 특수:
- 현대위아(주)

이 회사는 자동차 부품 전문 생산업체로, 자동차 핵심부품의 생산을 담당하고 있습니다. 또한 친환경 자동차 부품 개발과 스마트 팩토리 솔루션, 전동화 부품 제조를 위한 솔루션도 제공하고 있습니다. 또한 방위산업 분야에서도 활동하고 있으며, 국내 및 해외에 다양한 사업장과 영업거점을 운영하고 있습니다. 2023년 매출액은 전년대비 4.7% 증가한 8조 5,903억원을 기록하였으며, 영업이익은 전년대비 8.1% 증가한 2,292억원을 기록하였습니다."
